,A,B,A+B
793,0.3125,0.009765625,0.322265625
794,0.3125,0.509765625,0.822265625
795,0.3125,0.134765625,0.447265625
796,0.3125,0.634765625,0.947265625
797,0.3125,0.041015625,0.353515625
798,0.3125,0.541015625,0.853515625
799,0.3125,0.166015625,0.478515625
800,0.3125,0.666015625,0.978515625
801,0.3125,0.000488281,0.312988281
802,0.3125,0.500488281,0.812988281
803,0.3125,0.125488281,0.437988281
804,0.3125,0.625488281,0.937988281
805,0.3125,0.031738281,0.344238281
806,0.3125,0.531738281,0.844238281
807,0.3125,0.156738281,0.469238281
808,0.3125,0.656738281,0.969238281
809,0.3125,0.008300781,0.320800781
810,0.3125,0.508300781,0.820800781
811,0.3125,0.133300781,0.445800781
812,0.3125,0.633300781,0.945800781
813,0.3125,0.039550781,0.352050781
814,0.3125,0.539550781,0.852050781
815,0.3125,0.164550781,0.477050781
816,0.3125,0.664550781,0.977050781
817,0.3125,0.002441406,0.314941406
818,0.3125,0.502441406,0.814941406
819,0.3125,0.127441406,0.439941406
820,0.3125,0.627441406,0.939941406
821,0.3125,0.033691406,0.346191406
822,0.3125,0.533691406,0.846191406
823,0.3125,0.158691406,0.471191406
824,0.3125,0.658691406,0.971191406
825,0.3125,0.010253906,0.322753906
826,0.3125,0.510253906,0.822753906
827,0.3125,0.135253906,0.447753906
828,0.3125,0.635253906,0.947753906
829,0.3125,0.041503906,0.354003906
830,0.3125,0.541503906,0.854003906
831,0.3125,0.166503906,0.479003906
832,0.3125,0.666503906,0.979003906
833,0.3125,0.00012207,0.31262207
834,0.3125,0.50012207,0.81262207
835,0.3125,0.12512207,0.43762207
836,0.3125,0.62512207,0.93762207
837,0.3125,0.03137207,0.34387207
838,0.3125,0.53137207,0.84387207
839,0.3125,0.15637207,0.46887207
840,0.3125,0.65637207,0.96887207
841,0.3125,0.00793457,0.32043457
842,0.3125,0.50793457,0.82043457
843,0.3125,0.13293457,0.44543457
844,0.3125,0.63293457,0.94543457
845,0.3125,0.03918457,0.35168457
846,0.3125,0.53918457,0.85168457
847,0.3125,0.16418457,0.47668457
848,0.3125,0.66418457,0.97668457
849,0.3125,0.002075195,0.314575195
850,0.3125,0.502075195,0.814575195
851,0.3125,0.127075195,0.439575195
852,0.3125,0.627075195,0.939575195
853,0.3125,0.033325195,0.345825195
854,0.3125,0.533325195,0.845825195
855,0.3125,0.158325195,0.470825195
856,0.3125,0.658325195,0.970825195
857,0.3125,0.009887695,0.322387695
858,0.3125,0.509887695,0.822387695
859,0.3125,0.134887695,0.447387695
860,0.3125,0.634887695,0.947387695
861,0.3125,0.041137695,0.353637695
862,0.3125,0.541137695,0.853637695
863,0.3125,0.166137695,0.478637695
864,0.3125,0.666137695,0.978637695
865,0.3125,0.000610352,0.313110352
866,0.3125,0.500610352,0.813110352
867,0.3125,0.125610352,0.438110352
868,0.3125,0.625610352,0.938110352
869,0.3125,0.031860352,0.344360352
870,0.3125,0.531860352,0.844360352
871,0.3125,0.156860352,0.469360352
872,0.3125,0.656860352,0.969360352
873,0.3125,0.008422852,0.320922852
874,0.3125,0.508422852,0.820922852
875,0.3125,0.133422852,0.445922852
876,0.3125,0.633422852,0.945922852
877,0.3125,0.039672852,0.352172852
878,0.3125,0.539672852,0.852172852
879,0.3125,0.164672852,0.477172852
880,0.3125,0.664672852,0.977172852
881,0.3125,0.002563477,0.315063477
882,0.3125,0.502563477,0.815063477
883,0.3125,0.127563477,0.440063477
884,0.3125,0.627563477,0.940063477
885,0.3125,0.033813477,0.346313477
886,0.3125,0.533813477,0.846313477
887,0.3125,0.158813477,0.471313477
888,0.3125,0.658813477,0.971313477
889,0.3125,0.010375977,0.322875977
890,0.3125,0.510375977,0.822875977
891,0.3125,0.135375977,0.447875977
892,0.3125,0.635375977,0.947875977
893,0.3125,0.041625977,0.354125977
894,0.3125,0.541625977,0.854125977
895,0.3125,0.166625977,0.479125977
896,0.3125,0.666625977,0.979125977
897,0.3125,3.05E-05,0.312530518
898,0.3125,0.500030518,0.812530518
899,0.3125,0.125030518,0.437530518
900,0.3125,0.625030518,0.937530518
901,0.3125,0.031280518,0.343780518
902,0.3125,0.531280518,0.843780518
903,0.3125,0.156280518,0.468780518
904,0.3125,0.656280518,0.968780518
905,0.3125,0.007843018,0.320343018
906,0.3125,0.507843018,0.820343018
907,0.3125,0.132843018,0.445343018
908,0.3125,0.632843018,0.945343018
909,0.3125,0.039093018,0.351593018
910,0.3125,0.539093018,0.851593018
911,0.3125,0.164093018,0.476593018
912,0.3125,0.664093018,0.976593018
913,0.3125,0.001983643,0.314483643
914,0.3125,0.501983643,0.814483643
915,0.3125,0.126983643,0.439483643
916,0.3125,0.626983643,0.939483643
917,0.3125,0.033233643,0.345733643
918,0.3125,0.533233643,0.845733643
919,0.3125,0.158233643,0.470733643
920,0.3125,0.658233643,0.970733643
921,0.3125,0.009796143,0.322296143
922,0.3125,0.509796143,0.822296143
923,0.3125,0.134796143,0.447296143
924,0.3125,0.634796143,0.947296143
925,0.3125,0.041046143,0.353546143
926,0.3125,0.541046143,0.853546143
927,0.3125,0.166046143,0.478546143
928,0.3125,0.666046143,0.978546143
929,0.3125,0.000518799,0.313018799
930,0.3125,0.500518799,0.813018799
931,0.3125,0.125518799,0.438018799
932,0.3125,0.625518799,0.938018799
933,0.3125,0.031768799,0.344268799
934,0.3125,0.531768799,0.844268799
935,0.3125,0.156768799,0.469268799
936,0.3125,0.656768799,0.969268799
937,0.3125,0.008331299,0.320831299
938,0.3125,0.508331299,0.820831299
939,0.3125,0.133331299,0.445831299
940,0.3125,0.633331299,0.945831299
941,0.3125,0.039581299,0.352081299
942,0.3125,0.539581299,0.852081299
943,0.3125,0.164581299,0.477081299
944,0.3125,0.664581299,0.977081299
945,0.3125,0.002471924,0.314971924
946,0.3125,0.502471924,0.814971924
947,0.3125,0.127471924,0.439971924
948,0.3125,0.627471924,0.939971924
949,0.3125,0.033721924,0.346221924
950,0.3125,0.533721924,0.846221924
951,0.3125,0.158721924,0.471221924
952,0.3125,0.658721924,0.971221924
953,0.3125,0.010284424,0.322784424
954,0.3125,0.510284424,0.822784424
955,0.3125,0.135284424,0.447784424
956,0.3125,0.635284424,0.947784424
957,0.3125,0.041534424,0.354034424
958,0.3125,0.541534424,0.854034424
959,0.3125,0.166534424,0.479034424
960,0.3125,0.666534424,0.979034424
961,0.3125,0.000152588,0.312652588
962,0.3125,0.500152588,0.812652588
963,0.3125,0.125152588,0.437652588
964,0.3125,0.625152588,0.937652588
965,0.3125,0.031402588,0.343902588
966,0.3125,0.531402588,0.843902588
967,0.3125,0.156402588,0.468902588
968,0.3125,0.656402588,0.968902588
969,0.3125,0.007965088,0.320465088
970,0.3125,0.507965088,0.820465088
971,0.3125,0.132965088,0.445465088
972,0.3125,0.632965088,0.945465088
973,0.3125,0.039215088,0.351715088
974,0.3125,0.539215088,0.851715088
975,0.3125,0.164215088,0.476715088
976,0.3125,0.664215088,0.976715088
977,0.3125,0.002105713,0.314605713
978,0.3125,0.502105713,0.814605713
979,0.3125,0.127105713,0.439605713
980,0.3125,0.627105713,0.939605713
981,0.3125,0.033355713,0.345855713
982,0.3125,0.533355713,0.845855713
983,0.3125,0.158355713,0.470855713
984,0.3125,0.658355713,0.970855713
985,0.3125,0.009918213,0.322418213
986,0.3125,0.509918213,0.822418213
987,0.3125,0.134918213,0.447418213
988,0.3125,0.634918213,0.947418213
989,0.3125,0.041168213,0.353668213
990,0.3125,0.541168213,0.853668213
991,0.3125,0.166168213,0.478668213
992,0.3125,0.666168213,0.978668213
993,0.3125,0.000640869,0.313140869
994,0.3125,0.500640869,0.813140869
995,0.3125,0.125640869,0.438140869
996,0.3125,0.625640869,0.938140869
997,0.3125,0.031890869,0.344390869
998,0.3125,0.531890869,0.844390869
999,0.3125,0.156890869,0.469390869
1000,0.3125,0.656890869,0.969390869
1001,0.3125,0.008453369,0.320953369
1002,0.3125,0.508453369,0.820953369
1003,0.3125,0.133453369,0.445953369
1004,0.3125,0.633453369,0.945953369
1005,0.3125,0.039703369,0.352203369
1006,0.3125,0.539703369,0.852203369
1007,0.3125,0.164703369,0.477203369
1008,0.3125,0.664703369,0.977203369
1009,0.3125,0.002593994,0.315093994
1010,0.3125,0.502593994,0.815093994
1011,0.3125,0.127593994,0.440093994
1012,0.3125,0.627593994,0.940093994
1013,0.3125,0.033843994,0.346343994
1014,0.3125,0.533843994,0.846343994
1015,0.3125,0.158843994,0.471343994
1016,0.3125,0.658843994,0.971343994
1017,0.3125,0.010406494,0.322906494
1018,0.3125,0.510406494,0.822906494
1019,0.3125,0.135406494,0.447906494
1020,0.3125,0.635406494,0.947906494
1021,0.3125,0.041656494,0.354156494
1022,0.3125,0.541656494,0.854156494
1023,0.3125,0.166656494,0.479156494
1024,0.3125,0.666656494,0.979156494
1025,0.015625,0,0.015625
1026,0.015625,0.5,0.515625
1027,0.015625,0.125,0.140625
1028,0.015625,0.625,0.640625
1029,0.015625,0.03125,0.046875
1030,0.015625,0.53125,0.546875
1031,0.015625,0.15625,0.171875
1032,0.015625,0.65625,0.671875
1033,0.015625,0.0078125,0.0234375
1034,0.015625,0.5078125,0.5234375
1035,0.015625,0.1328125,0.1484375
1036,0.015625,0.6328125,0.6484375
1037,0.015625,0.0390625,0.0546875
1038,0.015625,0.5390625,0.5546875
1039,0.015625,0.1640625,0.1796875
1040,0.015625,0.6640625,0.6796875
1041,0.015625,0.001953125,0.017578125
1042,0.015625,0.501953125,0.517578125
1043,0.015625,0.126953125,0.142578125
1044,0.015625,0.626953125,0.642578125
1045,0.015625,0.033203125,0.048828125
1046,0.015625,0.533203125,0.548828125
1047,0.015625,0.158203125,0.173828125
1048,0.015625,0.658203125,0.673828125
1049,0.015625,0.009765625,0.025390625
1050,0.015625,0.509765625,0.525390625
1051,0.015625,0.134765625,0.150390625
1052,0.015625,0.634765625,0.650390625
1053,0.015625,0.041015625,0.056640625
1054,0.015625,0.541015625,0.556640625
1055,0.015625,0.166015625,0.181640625
1056,0.015625,0.666015625,0.681640625
1057,0.015625,0.000488281,0.016113281
1058,0.015625,0.500488281,0.516113281
1059,0.015625,0.125488281,0.141113281
1060,0.015625,0.625488281,0.641113281
1061,0.015625,0.031738281,0.047363281
1062,0.015625,0.531738281,0.547363281
1063,0.015625,0.156738281,0.172363281
1064,0.015625,0.656738281,0.672363281
1065,0.015625,0.008300781,0.023925781
1066,0.015625,0.508300781,0.523925781
1067,0.015625,0.133300781,0.148925781
1068,0.015625,0.633300781,0.648925781
1069,0.015625,0.039550781,0.055175781
1070,0.015625,0.539550781,0.555175781
1071,0.015625,0.164550781,0.180175781
1072,0.015625,0.664550781,0.680175781
1073,0.015625,0.002441406,0.018066406
1074,0.015625,0.502441406,0.518066406
1075,0.015625,0.127441406,0.143066406
1076,0.015625,0.627441406,0.643066406
1077,0.015625,0.033691406,0.049316406
1078,0.015625,0.533691406,0.549316406
1079,0.015625,0.158691406,0.174316406
1080,0.015625,0.658691406,0.674316406
1081,0.015625,0.010253906,0.025878906
1082,0.015625,0.510253906,0.525878906
1083,0.015625,0.135253906,0.150878906
1084,0.015625,0.635253906,0.650878906
1085,0.015625,0.041503906,0.057128906
1086,0.015625,0.541503906,0.557128906
1087,0.015625,0.166503906,0.182128906
1088,0.015625,0.666503906,0.682128906
1089,0.015625,0.00012207,0.01574707
1090,0.015625,0.50012207,0.51574707
1091,0.015625,0.12512207,0.14074707
1092,0.015625,0.62512207,0.64074707
1093,0.015625,0.03137207,0.04699707
1094,0.015625,0.53137207,0.54699707
1095,0.015625,0.15637207,0.17199707
1096,0.015625,0.65637207,0.67199707
1097,0.015625,0.00793457,0.02355957
1098,0.015625,0.50793457,0.52355957
1099,0.015625,0.13293457,0.14855957
1100,0.015625,0.63293457,0.64855957
1101,0.015625,0.03918457,0.05480957
1102,0.015625,0.53918457,0.55480957
1103,0.015625,0.16418457,0.17980957
1104,0.015625,0.66418457,0.67980957
1105,0.015625,0.002075195,0.017700195
1106,0.015625,0.502075195,0.517700195
1107,0.015625,0.127075195,0.142700195
1108,0.015625,0.627075195,0.642700195
1109,0.015625,0.033325195,0.048950195
1110,0.015625,0.533325195,0.548950195
1111,0.015625,0.158325195,0.173950195
1112,0.015625,0.658325195,0.673950195
1113,0.015625,0.009887695,0.025512695
1114,0.015625,0.509887695,0.525512695
1115,0.015625,0.134887695,0.150512695
1116,0.015625,0.634887695,0.650512695
1117,0.015625,0.041137695,0.056762695
1118,0.015625,0.541137695,0.556762695
1119,0.015625,0.166137695,0.181762695
1120,0.015625,0.666137695,0.681762695
1121,0.015625,0.000610352,0.016235352
1122,0.015625,0.500610352,0.516235352
1123,0.015625,0.125610352,0.141235352
1124,0.015625,0.625610352,0.641235352
1125,0.015625,0.031860352,0.047485352
1126,0.015625,0.531860352,0.547485352
1127,0.015625,0.156860352,0.172485352
1128,0.015625,0.656860352,0.672485352
1129,0.015625,0.008422852,0.024047852
1130,0.015625,0.508422852,0.524047852
1131,0.015625,0.133422852,0.149047852
1132,0.015625,0.633422852,0.649047852
1133,0.015625,0.039672852,0.055297852
1134,0.015625,0.539672852,0.555297852
1135,0.015625,0.164672852,0.180297852
1136,0.015625,0.664672852,0.680297852
1137,0.015625,0.002563477,0.018188477
1138,0.015625,0.502563477,0.518188477
1139,0.015625,0.127563477,0.143188477
1140,0.015625,0.627563477,0.643188477
1141,0.015625,0.033813477,0.049438477
1142,0.015625,0.533813477,0.549438477
1143,0.015625,0.158813477,0.174438477
1144,0.015625,0.658813477,0.674438477
1145,0.015625,0.010375977,0.026000977
1146,0.015625,0.510375977,0.526000977
1147,0.015625,0.135375977,0.151000977
1148,0.015625,0.635375977,0.651000977
1149,0.015625,0.041625977,0.057250977
1150,0.015625,0.541625977,0.557250977
1151,0.015625,0.166625977,0.182250977
1152,0.015625,0.666625977,0.682250977
1153,0.015625,3.05E-05,0.015655518
1154,0.015625,0.500030518,0.515655518
1155,0.015625,0.125030518,0.140655518
1156,0.015625,0.625030518,0.640655518
1157,0.015625,0.031280518,0.046905518
1158,0.015625,0.531280518,0.546905518
1159,0.015625,0.156280518,0.171905518
1160,0.015625,0.656280518,0.671905518
1161,0.015625,0.007843018,0.023468018
1162,0.015625,0.507843018,0.523468018
1163,0.015625,0.132843018,0.148468018
1164,0.015625,0.632843018,0.648468018
1165,0.015625,0.039093018,0.054718018
1166,0.015625,0.539093018,0.554718018
1167,0.015625,0.164093018,0.179718018
1168,0.015625,0.664093018,0.679718018
1169,0.015625,0.001983643,0.017608643
1170,0.015625,0.501983643,0.517608643
1171,0.015625,0.126983643,0.142608643
1172,0.015625,0.626983643,0.642608643
1173,0.015625,0.033233643,0.048858643
1174,0.015625,0.533233643,0.548858643
1175,0.015625,0.158233643,0.173858643
1176,0.015625,0.658233643,0.673858643
1177,0.015625,0.009796143,0.025421143
1178,0.015625,0.509796143,0.525421143
1179,0.015625,0.134796143,0.150421143
1180,0.015625,0.634796143,0.650421143
1181,0.015625,0.041046143,0.056671143
1182,0.015625,0.541046143,0.556671143
1183,0.015625,0.166046143,0.181671143
1184,0.015625,0.666046143,0.681671143
1185,0.015625,0.000518799,0.016143799
1186,0.015625,0.500518799,0.516143799
1187,0.015625,0.125518799,0.141143799
1188,0.015625,0.625518799,0.641143799
1189,0.015625,0.031768799,0.047393799
1190,0.015625,0.531768799,0.547393799
1191,0.015625,0.156768799,0.172393799
1192,0.015625,0.656768799,0.672393799
1193,0.015625,0.008331299,0.023956299
1194,0.015625,0.508331299,0.523956299
1195,0.015625,0.133331299,0.148956299
1196,0.015625,0.633331299,0.648956299
1197,0.015625,0.039581299,0.055206299
1198,0.015625,0.539581299,0.555206299
1199,0.015625,0.164581299,0.180206299
1200,0.015625,0.664581299,0.680206299
1201,0.015625,0.002471924,0.018096924
1202,0.015625,0.502471924,0.518096924
1203,0.015625,0.127471924,0.143096924
1204,0.015625,0.627471924,0.643096924
1205,0.015625,0.033721924,0.049346924
1206,0.015625,0.533721924,0.549346924
1207,0.015625,0.158721924,0.174346924
1208,0.015625,0.658721924,0.674346924
1209,0.015625,0.010284424,0.025909424
1210,0.015625,0.510284424,0.525909424
1211,0.015625,0.135284424,0.150909424
1212,0.015625,0.635284424,0.650909424
1213,0.015625,0.041534424,0.057159424
1214,0.015625,0.541534424,0.557159424
1215,0.015625,0.166534424,0.182159424
1216,0.015625,0.666534424,0.682159424
1217,0.015625,0.000152588,0.015777588
1218,0.015625,0.500152588,0.515777588
1219,0.015625,0.125152588,0.140777588
1220,0.015625,0.625152588,0.640777588
1221,0.015625,0.031402588,0.047027588
1222,0.015625,0.531402588,0.547027588
1223,0.015625,0.156402588,0.172027588
1224,0.015625,0.656402588,0.672027588
1225,0.015625,0.007965088,0.023590088
1226,0.015625,0.507965088,0.523590088
1227,0.015625,0.132965088,0.148590088
1228,0.015625,0.632965088,0.648590088
1229,0.015625,0.039215088,0.054840088
1230,0.015625,0.539215088,0.554840088
1231,0.015625,0.164215088,0.179840088
1232,0.015625,0.664215088,0.679840088
1233,0.015625,0.002105713,0.017730713
1234,0.015625,0.502105713,0.517730713
1235,0.015625,0.127105713,0.142730713
1236,0.015625,0.627105713,0.642730713
1237,0.015625,0.033355713,0.048980713
1238,0.015625,0.533355713,0.548980713
1239,0.015625,0.158355713,0.173980713
1240,0.015625,0.658355713,0.673980713
1241,0.015625,0.009918213,0.025543213
1242,0.015625,0.509918213,0.525543213
1243,0.015625,0.134918213,0.150543213
1244,0.015625,0.634918213,0.650543213
1245,0.015625,0.041168213,0.056793213
1246,0.015625,0.541168213,0.556793213
1247,0.015625,0.166168213,0.181793213
1248,0.015625,0.666168213,0.681793213
1249,0.015625,0.000640869,0.016265869
1250,0.015625,0.500640869,0.516265869
1251,0.015625,0.125640869,0.141265869
1252,0.015625,0.625640869,0.641265869
1253,0.015625,0.031890869,0.047515869
1254,0.015625,0.531890869,0.547515869
1255,0.015625,0.156890869,0.172515869
1256,0.015625,0.656890869,0.672515869
1257,0.015625,0.008453369,0.024078369
1258,0.015625,0.508453369,0.524078369
1259,0.015625,0.133453369,0.149078369
1260,0.015625,0.633453369,0.649078369
1261,0.015625,0.039703369,0.055328369
1262,0.015625,0.539703369,0.555328369
1263,0.015625,0.164703369,0.180328369
1264,0.015625,0.664703369,0.680328369
1265,0.015625,0.002593994,0.018218994
1266,0.015625,0.502593994,0.518218994
1267,0.015625,0.127593994,0.143218994
1268,0.015625,0.627593994,0.643218994
1269,0.015625,0.033843994,0.049468994
1270,0.015625,0.533843994,0.549468994
1271,0.015625,0.158843994,0.174468994
1272,0.015625,0.658843994,0.674468994
1273,0.015625,0.010406494,0.026031494
1274,0.015625,0.510406494,0.526031494
1275,0.015625,0.135406494,0.151031494
1276,0.015625,0.635406494,0.651031494
1277,0.015625,0.041656494,0.057281494
1278,0.015625,0.541656494,0.557281494
1279,0.015625,0.166656494,0.182281494
1280,0.015625,0.666656494,0.682281494
1281,0.265625,0,0.265625
1282,0.265625,0.5,0.765625
1283,0.265625,0.125,0.390625
1284,0.265625,0.625,0.890625
1285,0.265625,0.03125,0.296875
1286,0.265625,0.53125,0.796875
1287,0.265625,0.15625,0.421875
1288,0.265625,0.65625,0.921875
1289,0.265625,0.0078125,0.2734375
1290,0.265625,0.5078125,0.7734375
1291,0.265625,0.1328125,0.3984375
1292,0.265625,0.6328125,0.8984375
1293,0.265625,0.0390625,0.3046875
1294,0.265625,0.5390625,0.8046875
1295,0.265625,0.1640625,0.4296875
1296,0.265625,0.6640625,0.9296875
1297,0.265625,0.001953125,0.267578125
1298,0.265625,0.501953125,0.767578125
1299,0.265625,0.126953125,0.392578125
1300,0.265625,0.626953125,0.892578125
1301,0.265625,0.033203125,0.298828125
1302,0.265625,0.533203125,0.798828125
1303,0.265625,0.158203125,0.423828125
